age,sex,prev,i,f,r,i_apc,f_apc,r_apc
100,female,0.6158878999635,0.04156083424323108,0.01911323523237012,2.503818699482532e-05,0.039348135234537306,0.01691791367642414,-0.07172975798335098
100,male,0.638763921699,0.039504993988798844,0.0326064495346238,2.3574677369383466e-05,0.017953148020282392,0.002329267517091116,-0.07348274035429138
101,female,0.6158878999635,0.04156083424323108,0.01911323523237012,2.503818699482532e-05,0.039348135234537306,0.01691791367642414,-0.07172975798335098
101,male,0.638763921699,0.039504993988798844,0.0326064495346238,2.3574677369383466e-05,0.017953148020282392,0.002329267517091116,-0.07348274035429138
102,female,0.6158878999635,0.04156083424323108,0.01911323523237012,2.503818699482532e-05,0.039348135234537306,0.01691791367642414,-0.07172975798335098
102,male,0.638763921699,0.039504993988798844,0.0326064495346238,2.3574677369383466e-05,0.017953148020282392,0.002329267517091116,-0.07348274035429138
103,female,0.6158878999635,0.04156083424323108,0.01911323523237012,2.503818699482532e-05,0.039348135234537306,0.01691791367642414,-0.07172975798335098
103,male,0.638763921699,0.039504993988798844,0.0326064495346238,2.3574677369383466e-05,0.017953148020282392,0.002329267517091116,-0.07348274035429138
104,female,0.6158878999635,0.04156083424323108,0.01911323523237012,2.503818699482532e-05,0.039348135234537306,0.01691791367642414,-0.07172975798335098
104,male,0.638763921699,0.039504993988798844,0.0326064495346238,2.3574677369383466e-05,0.017953148020282392,0.002329267517091116,-0.07348274035429138
105,female,0.6158878999635,0.04156083424323108,0.01911323523237012,2.503818699482532e-05,0.039348135234537306,0.01691791367642414,-0.07172975798335098
105,male,0.638763921699,0.039504993988798844,0.0326064495346238,2.3574677369383466e-05,0.017953148020282392,0.002329267517091116,-0.07348274035429138
106,female,0.6158878999635,0.04156083424323108,0.01911323523237012,2.503818699482532e-05,0.039348135234537306,0.01691791367642414,-0.07172975798335098
106,male,0.638763921699,0.039504993988798844,0.0326064495346238,2.3574677369383466e-05,0.017953148020282392,0.002329267517091116,-0.07348274035429138
107,female,0.6158878999635,0.04156083424323108,0.01911323523237012,2.503818699482532e-05,0.039348135234537306,0.01691791367642414,-0.07172975798335098
107,male,0.638763921699,0.039504993988798844,0.0326064495346238,2.3574677369383466e-05,0.017953148020282392,0.002329267517091116,-0.07348274035429138
108,female,0.6158878999635,0.04156083424323108,0.01911323523237012,2.503818699482532e-05,0.039348135234537306,0.01691791367642414,-0.07172975798335098
108,male,0.638763921699,0.039504993988798844,0.0326064495346238,2.3574677369383466e-05,0.017953148020282392,0.002329267517091116,-0.07348274035429138
109,female,0.6158878999635,0.04156083424323108,0.01911323523237012,2.503818699482532e-05,0.039348135234537306,0.01691791367642414,-0.07172975798335098
109,male,0.638763921699,0.039504993988798844,0.0326064495346238,2.3574677369383466e-05,0.017953148020282392,0.002329267517091116,-0.07348274035429138
