age,sex,prev,i,f,r,i_apc,f_apc,r_apc
98,male,0.14649409900000002,0.013523558150252028,0.0046072713048268925,0.0008510281179833425,0.04910066518170066,-0.022494437914433396,-0.06735214126656186
99,female,0.21644122000000002,0.02192570237301552,0.005353563322455837,0.0007612949520313476,0.06322532127765829,-0.0049768196521573545,-0.06116217296807681
99,male,0.14649409900000002,0.013523558150252028,0.0046072713048268925,0.0008510281179833425,0.04910066518170066,-0.022494437914433396,-0.06735214126656186
100,female,0.21644122000000002,0.02192570237301552,0.005353563322455837,0.0007612949520313476,0.06322532127765829,-0.0049768196521573545,-0.06116217296807681
100,male,0.14649409900000002,0.013523558150252028,0.0046072713048268925,0.0008510281179833425,0.04910066518170066,-0.022494437914433396,-0.06735214126656186
101,female,0.21644122000000002,0.02192570237301552,0.005353563322455837,0.0007612949520313476,0.06322532127765829,-0.0049768196521573545,-0.06116217296807681
101,male,0.14649409900000002,0.013523558150252028,0.0046072713048268925,0.0008510281179833425,0.04910066518170066,-0.022494437914433396,-0.06735214126656186
102,female,0.21644122000000002,0.02192570237301552,0.005353563322455837,0.0007612949520313476,0.06322532127765829,-0.0049768196521573545,-0.06116217296807681
102,male,0.14649409900000002,0.013523558150252028,0.0046072713048268925,0.0008510281179833425,0.04910066518170066,-0.022494437914433396,-0.06735214126656186
103,female,0.21644122000000002,0.02192570237301552,0.005353563322455837,0.0007612949520313476,0.06322532127765829,-0.0049768196521573545,-0.06116217296807681
103,male,0.14649409900000002,0.013523558150252028,0.0046072713048268925,0.0008510281179833425,0.04910066518170066,-0.022494437914433396,-0.06735214126656186
104,female,0.21644122000000002,0.02192570237301552,0.005353563322455837,0.0007612949520313476,0.06322532127765829,-0.0049768196521573545,-0.06116217296807681
104,male,0.14649409900000002,0.013523558150252028,0.0046072713048268925,0.0008510281179833425,0.04910066518170066,-0.022494437914433396,-0.06735214126656186
105,female,0.21644122000000002,0.02192570237301552,0.005353563322455837,0.0007612949520313476,0.06322532127765829,-0.0049768196521573545,-0.06116217296807681
105,male,0.14649409900000002,0.013523558150252028,0.0046072713048268925,0.0008510281179833425,0.04910066518170066,-0.022494437914433396,-0.06735214126656186
106,female,0.21644122000000002,0.02192570237301552,0.005353563322455837,0.0007612949520313476,0.06322532127765829,-0.0049768196521573545,-0.06116217296807681
106,male,0.14649409900000002,0.013523558150252028,0.0046072713048268925,0.0008510281179833425,0.04910066518170066,-0.022494437914433396,-0.06735214126656186
107,female,0.21644122000000002,0.02192570237301552,0.005353563322455837,0.0007612949520313476,0.06322532127765829,-0.0049768196521573545,-0.06116217296807681
107,male,0.14649409900000002,0.013523558150252028,0.0046072713048268925,0.0008510281179833425,0.04910066518170066,-0.022494437914433396,-0.06735214126656186
108,female,0.21644122000000002,0.02192570237301552,0.005353563322455837,0.0007612949520313476,0.06322532127765829,-0.0049768196521573545,-0.06116217296807681
108,male,0.14649409900000002,0.013523558150252028,0.0046072713048268925,0.0008510281179833425,0.04910066518170066,-0.022494437914433396,-0.06735214126656186
109,female,0.21644122000000002,0.02192570237301552,0.005353563322455837,0.0007612949520313476,0.06322532127765829,-0.0049768196521573545,-0.06116217296807681
109,male,0.14649409900000002,0.013523558150252028,0.0046072713048268925,0.0008510281179833425,0.04910066518170066,-0.022494437914433396,-0.06735214126656186
